Frame,Timestamp,Value
348,6.4416901,Bonsai.Shaders.FrameEvent
349,6.4581601,Bonsai.Shaders.FrameEvent
350,6.4749381,Bonsai.Shaders.FrameEvent
351,6.4922418,Bonsai.Shaders.FrameEvent
352,6.5083774,Bonsai.Shaders.FrameEvent
353,6.5254416,Bonsai.Shaders.FrameEvent
354,6.5416212,Bonsai.Shaders.FrameEvent
355,6.5582234,Bonsai.Shaders.FrameEvent
356,6.575016,Bonsai.Shaders.FrameEvent
357,6.5915406,Bonsai.Shaders.FrameEvent
358,6.6081398,Bonsai.Shaders.FrameEvent
359,6.6250334,Bonsai.Shaders.FrameEvent
360,6.6417711,Bonsai.Shaders.FrameEvent
361,6.6580986,Bonsai.Shaders.FrameEvent
362,6.6752933,Bonsai.Shaders.FrameEvent
363,6.6926339,Bonsai.Shaders.FrameEvent
364,6.7081337,Bonsai.Shaders.FrameEvent
365,6.7248854,Bonsai.Shaders.FrameEvent
366,6.7416814,Bonsai.Shaders.FrameEvent
367,6.7581747,Bonsai.Shaders.FrameEvent
368,6.7750024,Bonsai.Shaders.FrameEvent
369,6.7934536,Bonsai.Shaders.FrameEvent
370,6.8087905,Bonsai.Shaders.FrameEvent
371,6.825135,Bonsai.Shaders.FrameEvent
372,6.8428215,Bonsai.Shaders.FrameEvent
373,6.8581167,Bonsai.Shaders.FrameEvent
374,6.8749662,Bonsai.Shaders.FrameEvent
375,6.8914944,Bonsai.Shaders.FrameEvent
376,6.9081969,Bonsai.Shaders.FrameEvent
377,6.9257972,Bonsai.Shaders.FrameEvent
378,6.9415846,Bonsai.Shaders.FrameEvent
379,6.9581671,Bonsai.Shaders.FrameEvent
380,6.9750918,Bonsai.Shaders.FrameEvent
381,6.9916392,Bonsai.Shaders.FrameEvent
382,7.0107378,Bonsai.Shaders.FrameEvent
383,7.0252784,Bonsai.Shaders.FrameEvent
384,7.0416994,Bonsai.Shaders.FrameEvent
385,7.0582843,Bonsai.Shaders.FrameEvent
386,7.0749207,Bonsai.Shaders.FrameEvent
387,7.0929683,Bonsai.Shaders.FrameEvent
388,7.1081172,Bonsai.Shaders.FrameEvent
389,7.1249599,Bonsai.Shaders.FrameEvent
390,7.1415513,Bonsai.Shaders.FrameEvent
391,7.1582799,Bonsai.Shaders.FrameEvent
392,7.1749211,Bonsai.Shaders.FrameEvent
393,7.1916568,Bonsai.Shaders.FrameEvent
394,7.2081296,Bonsai.Shaders.FrameEvent
395,7.2252439,Bonsai.Shaders.FrameEvent
396,7.2416616,Bonsai.Shaders.FrameEvent
397,7.2582584,Bonsai.Shaders.FrameEvent
398,7.2748772,Bonsai.Shaders.FrameEvent
399,7.29165,Bonsai.Shaders.FrameEvent
400,7.3081756,Bonsai.Shaders.FrameEvent
401,7.3248296,Bonsai.Shaders.FrameEvent
402,7.3441427,Bonsai.Shaders.FrameEvent
403,7.3582148,Bonsai.Shaders.FrameEvent
404,7.3758325,Bonsai.Shaders.FrameEvent
405,7.3916473,Bonsai.Shaders.FrameEvent
406,7.4081822,Bonsai.Shaders.FrameEvent
407,7.4281205,Bonsai.Shaders.FrameEvent
408,7.4418651,Bonsai.Shaders.FrameEvent
409,7.4583484,Bonsai.Shaders.FrameEvent
410,7.4750622,Bonsai.Shaders.FrameEvent
411,7.4916639,Bonsai.Shaders.FrameEvent
412,7.5081958,Bonsai.Shaders.FrameEvent
413,7.5249753,Bonsai.Shaders.FrameEvent
414,7.5416949,Bonsai.Shaders.FrameEvent
415,7.5586117,Bonsai.Shaders.FrameEvent
416,7.5748125,Bonsai.Shaders.FrameEvent
417,7.5914872,Bonsai.Shaders.FrameEvent
418,7.6081561,Bonsai.Shaders.FrameEvent
419,7.6254967,Bonsai.Shaders.FrameEvent
420,7.6416639,Bonsai.Shaders.FrameEvent
421,7.6581775,Bonsai.Shaders.FrameEvent
422,7.6750728,Bonsai.Shaders.FrameEvent
423,7.6916659,Bonsai.Shaders.FrameEvent
424,7.7081638,Bonsai.Shaders.FrameEvent
425,7.7250172,Bonsai.Shaders.FrameEvent
426,7.7417541,Bonsai.Shaders.FrameEvent
427,7.7582831,Bonsai.Shaders.FrameEvent
428,7.7749153,Bonsai.Shaders.FrameEvent
429,7.7916229,Bonsai.Shaders.FrameEvent
430,7.8081479,Bonsai.Shaders.FrameEvent
431,7.8249896,Bonsai.Shaders.FrameEvent
432,7.8432722,Bonsai.Shaders.FrameEvent
433,7.8584843,Bonsai.Shaders.FrameEvent
434,7.8767807,Bonsai.Shaders.FrameEvent
435,7.8917905,Bonsai.Shaders.FrameEvent
436,7.9081724,Bonsai.Shaders.FrameEvent
437,7.9249025,Bonsai.Shaders.FrameEvent
438,7.9416069,Bonsai.Shaders.FrameEvent
439,7.9583755,Bonsai.Shaders.FrameEvent
440,7.9749847,Bonsai.Shaders.FrameEvent
441,7.9916973,Bonsai.Shaders.FrameEvent
442,8.0081521,Bonsai.Shaders.FrameEvent
443,8.0248601,Bonsai.Shaders.FrameEvent
444,8.0415884,Bonsai.Shaders.FrameEvent
445,8.0582881,Bonsai.Shaders.FrameEvent
446,8.0749132,Bonsai.Shaders.FrameEvent
447,8.0916032,Bonsai.Shaders.FrameEvent
448,8.1080721,Bonsai.Shaders.FrameEvent
449,8.1266811,Bonsai.Shaders.FrameEvent
450,8.1417161,Bonsai.Shaders.FrameEvent
451,8.1582664,Bonsai.Shaders.FrameEvent
452,8.1748481,Bonsai.Shaders.FrameEvent
453,8.1915914,Bonsai.Shaders.FrameEvent
454,8.2100341,Bonsai.Shaders.FrameEvent
455,8.2249019,Bonsai.Shaders.FrameEvent
456,8.2415761,Bonsai.Shaders.FrameEvent
457,8.2583633,Bonsai.Shaders.FrameEvent
458,8.2750511,Bonsai.Shaders.FrameEvent
459,8.2915887,Bonsai.Shaders.FrameEvent
460,8.308125,Bonsai.Shaders.FrameEvent
461,8.3249907,Bonsai.Shaders.FrameEvent
462,8.3445759,Bonsai.Shaders.FrameEvent
463,8.3594832,Bonsai.Shaders.FrameEvent
464,8.3750784,Bonsai.Shaders.FrameEvent
465,8.3916051,Bonsai.Shaders.FrameEvent
466,8.4082644,Bonsai.Shaders.FrameEvent
467,8.42484,Bonsai.Shaders.FrameEvent
468,8.4417356,Bonsai.Shaders.FrameEvent
469,8.4580743,Bonsai.Shaders.FrameEvent
470,8.4749438,Bonsai.Shaders.FrameEvent
471,8.4916763,Bonsai.Shaders.FrameEvent
472,8.5093425,Bonsai.Shaders.FrameEvent
473,8.5249089,Bonsai.Shaders.FrameEvent
474,8.5416956,Bonsai.Shaders.FrameEvent
475,8.5581711,Bonsai.Shaders.FrameEvent
476,8.5748987,Bonsai.Shaders.FrameEvent
477,8.5914818,Bonsai.Shaders.FrameEvent
478,8.6081065,Bonsai.Shaders.FrameEvent
479,8.6252631,Bonsai.Shaders.FrameEvent
480,8.6415733,Bonsai.Shaders.FrameEvent
481,8.6582725,Bonsai.Shaders.FrameEvent
482,8.6750324,Bonsai.Shaders.FrameEvent
483,8.691709,Bonsai.Shaders.FrameEvent
484,8.7081522,Bonsai.Shaders.FrameEvent
485,8.724915,Bonsai.Shaders.FrameEvent
486,8.741808,Bonsai.Shaders.FrameEvent
487,8.7582724,Bonsai.Shaders.FrameEvent
488,8.7749056,Bonsai.Shaders.FrameEvent
489,8.791739,Bonsai.Shaders.FrameEvent
490,8.8081612,Bonsai.Shaders.FrameEvent
491,8.8249639,Bonsai.Shaders.FrameEvent
492,8.8415683,Bonsai.Shaders.FrameEvent
493,8.858182,Bonsai.Shaders.FrameEvent
494,8.8749976,Bonsai.Shaders.FrameEvent
495,8.8915879,Bonsai.Shaders.FrameEvent
496,8.9081756,Bonsai.Shaders.FrameEvent
497,8.9248538,Bonsai.Shaders.FrameEvent
498,8.9417283,Bonsai.Shaders.FrameEvent
499,8.9579378,Bonsai.Shaders.FrameEvent
500,8.9750055,Bonsai.Shaders.FrameEvent
501,8.9912331,Bonsai.Shaders.FrameEvent
502,9.0082993,Bonsai.Shaders.FrameEvent
503,9.0249504,Bonsai.Shaders.FrameEvent
504,9.0418029,Bonsai.Shaders.FrameEvent
505,9.0579473,Bonsai.Shaders.FrameEvent
506,9.0751574,Bonsai.Shaders.FrameEvent
507,9.0919131,Bonsai.Shaders.FrameEvent
508,9.1082737,Bonsai.Shaders.FrameEvent
509,9.1250989,Bonsai.Shaders.FrameEvent
510,9.1414046,Bonsai.Shaders.FrameEvent
511,9.1584074,Bonsai.Shaders.FrameEvent
512,9.1747924,Bonsai.Shaders.FrameEvent
513,9.1913519,Bonsai.Shaders.FrameEvent
514,9.2092023,Bonsai.Shaders.FrameEvent
515,9.2247407,Bonsai.Shaders.FrameEvent
516,9.2416387,Bonsai.Shaders.FrameEvent
517,9.2583282,Bonsai.Shaders.FrameEvent
518,9.2750158,Bonsai.Shaders.FrameEvent
519,9.2914631,Bonsai.Shaders.FrameEvent
520,9.3082061,Bonsai.Shaders.FrameEvent
521,9.3263796,Bonsai.Shaders.FrameEvent
522,9.343908,Bonsai.Shaders.FrameEvent
523,9.3582008,Bonsai.Shaders.FrameEvent
524,9.3755664,Bonsai.Shaders.FrameEvent
